🌴林中小屋🏡免费直播接口,#genre#
翡翠台4K,http://aktv.top/AKTV/live/aktv3/4k/AKTV.m3u8



















🚩港澳台线路汇总🚩,#genre#
凤凰资讯,http://ali.hlspull.yximgs.com/live/diyp_fh1.flv
凤凰中文,http://ali.hlspull.yximgs.com/live/diyp_fh2.flv
凤凰香港,http://ali.hlspull.yximgs.com/live/diyp_fh3.flv


翡翠台,http://php.jdshipin.com:8880/TVOD/iptv.php?id=fct
翡翠台,http://php.jdshipin.com/smt.php?id=jade_twn
翡翠台,http://php.jdshipin.com:8880/smt.php?id=jade_twn
星河台,http://php.jdshipin.com:8880/TVOD/iptv.php?id=xinghe
星河台,http://php.jdshipin.com:8880/smt.php?id=Xinhe
凤凰中文,http://php.jdshipin.com/TVOD/iptv.php?id=fhzw
凤凰资讯,http://php.jdshipin.com/TVOD/iptv.php?id=fhzx
凤凰资讯,http://php.jdshipin.com:8880/TVOD/iptv.php?id=fhzx
凤凰香港,http://php.jdshipin.com/TVOD/iptv.php?id=fhhk
美亚电影频粤,http://php.jdshipin.com:8880/TVOD/iptv.php?id=meiya
重温经典,http://php.jdshipin.com:8880/TVOD/iptv.php?id=cwjd
Astr剧集,http://php.jdshipin.com:8880/TVOD/iptv.php?id=aod
动作电影,http://php.jdshipin.com:8880/TVOD/iptv.php?id=chcdzdy
家庭影院,http://php.jdshipin.com:8880/TVOD/iptv.php?id=chcjtyy
高清电影,http://php.jdshipin.com:8880/TVOD/iptv.php?id=chcymdy
莲花卫视,http://php.jdshipin.com:8880/amlh.php
千禧经典,http://php.jdshipin.com:8880/TVOD/iptv.php?id=tvbc
无线华丽,http://php.jdshipin.com/smt.php?id=Tvbjade
无线华丽,http://php.jdshipin.com:8880/TVOD/iptv.php?id=huali
无线华丽,http://v2h.jdshipin.com/jade2/jade.stream/chunklist_w100.m3u8
无线功夫,http://v2h.jdshipin.com/asia_action1/1asia_action.stream/chunklist_w101.m3u8
无线生活,http://v2h.jdshipin.com/finance2/finance2.stream/chunklist_w102.m3u8
星河台,http://v2h.jdshipin.com/xinghe_1/xinghe_1.stream/chunklist_w106.m3u8

1905国内电影,http://php.jdshipin.com:8880/1905.php?id=1905dy
1905国外电影,http://php.jdshipin.com:8880/1905.php?id=1905dy2
TVB Plus,http://php.jdshipin.com:8880/TVOD/iptv.php?id=j2
TVB翡翠台,http://php.jdshipin.com:8880/smt.php?id=jade_twn
澳门莲花,http://php.jdshipin.com:8880/amlh.php
翡翠台,http://php.jdshipin.com:8880/TVOD/iptv.php?id=fct
凤凰资讯,http://php.jdshipin.com:8880/TVOD/iptv.php?id=fhzx

TVB翡翠,http://cdn9.1689.us.kg/smt1.1.php?id=jade_twn
TVB星河,http://cdn9.1689.us.kg/smt1.1.php?id=Xinhe
Hoy 78,http://aktv.top/AKTV/live/aktv/hoy78/AKTV.m3u8
myTV SUPER 18台,http://aktv.top/AKTV/live/aktv/mytvsuper18/AKTV.m3u8
PopC,http://aktv.top/AKTV/live/aktv/popc/AKTV.m3u8
ROCK Action,http://aktv.top/AKTV/live/aktv/rockaction/AKTV.m3u8
TVB Plus,http://aktv.top/AKTV/live/aktv/tvbplus/AKTV.m3u8
明珠剧集台(北美),http://aktv.top/AKTV/live/aktv/null-19/AKTV.m3u8
明珠台,http://aktv.top/AKTV/live/aktv/null-2/AKTV.m3u8
无线新闻台,http://aktv.top/AKTV/live/aktv/null-1/AKTV.m3u8
美亚电影台(HK),http://aktv.top/AKTV/live/aktv/hk-1/AKTV.m3u8
千禧经典台,http://aktv.top/AKTV/live/aktv/null-15/AKTV.m3u8
娱乐新闻台(HK),http://aktv.top/AKTV/live/aktv/hk/AKTV.m3u8
翡翠剧集台(北美),http://aktv.top/AKTV/live/aktv/null-18/AKTV.m3u8
翡翠台,http://aktv.top/AKTV/live/aktv/null/AKTV.m3u8
翡翠综合台(北美),http://aktv.top/AKTV/live/aktv/null-17/AKTV.m3u8
黄金翡翠台,http://aktv.top/AKTV/live/aktv/null-21/AKTV.m3u8
无线新闻频道,http://cdn9.1689.us.kg/smt1.1.php?id=inews_twn
无线新闻频道,http://aktv.top/AKTV/live/aktv/null-1/AKTV.m3u8
无线新闻频道,http://zsntlqj.xicp.net:8896/bysid/83.m3u8
无线翡翠频道,http://cdn9.1689.us.kg/smt1.1.php?id=jade_twn
无线翡翠频道,http://php.jdshipin.com/smt.php?id=jade_twn
无线翡翠频道,http://php.jdshipin.com:8880/TVOD/iptv.php?id=fct
无线华丽频道,http://cdn9.1689.us.kg/smt1.1.php?id=Tvbjade
无线华丽频道,http://php.jdshipin.com/smt.php?id=Tvbjade
无线华丽频道,http://php.jdshipin.com:8880/TVOD/iptv.php?id=huali
无线华丽频粤,http://v2h.jdshipin.com/jade2/jade.stream/chunklist_w100.m3u8
无线功夫频道,http://v2h.jdshipin.com/asia_action1/1asia_action.stream/chunklist_w101.m3u8
无线生活频道,http://v2h.jdshipin.com/finance2/finance2.stream/chunklist_w102.m3u8
无线生活频道,http://205.185.123.236:8899/tvb/Finance/stream.m3u8
无线星河频国,http://205.185.123.236:8899/tvb/xinghe/stream.m3u8
无线星河频粤,http://v2h.jdshipin.com/xinghe_1/xinghe_1.stream/chunklist_w106.m3u8
无线星河频道,http://php.jdshipin.com/smt.php?id=Xinhe
无线星河频道,http://php.jdshipin.com:8880/TVOD/iptv.php?id=xinghe
无线翡翠,http://aktv.top/AKTV/live/aktv/null/AKTV.m3u8
无线翡剧,http://aktv.top/AKTV/live/aktv/null-18/AKTV.m3u8
tvbs闽南,http://aktv.top/AKTV/live/aktv/tvbs/AKTV.m3u8
凤凰资讯,http://aktv.top/AKTV/live/aktv/null-4/AKTV.m3u8
美亚电影,http://aktv.top/AKTV/live/aktv/hk-1/AKTV.m3u8
无线新闻,http://aktv.top/AKTV/live/aktv/null-1/AKTV.m3u8
凤凰中文,http://aktv.top/AKTV/live/aktv/null-3/AKTV.m3u8
中天亚洲,http://aktv.top/AKTV/live/aktv/null-12/AKTV.m3u8
ThrIll_影,http://aktv.top/AKTV/live/aktv3/thrill/AKTV.m3u8
龙华电影,http://aktv.top/AKTV/live/aktv/null-23/AKTV.m3u8
靖天电影,http://aktv.top/AKTV/live/aktv/null-6/AKTV.m3u8
无线明珠,http://aktv.top/AKTV/live/aktv/null-2/AKTV.m3u8
france24,http://aktv.top/AKTV/live/aktv3/france24/AKTV.m3u8
rock影综,http://aktv.top/AKTV/live/aktv/rockaction/AKTV.m3u8
28ai赛马,http://aktv.top/AKTV/live/aktv/28ai/AKTV.m3u8
无线赛马,http://aktv.top/AKTV/live/aktv/mytvsuper18/AKTV.m3u8
VIUTV-英,http://aktv.top/AKTV/live/aktv2/viutv696/AKTV.m3u8
黄金翡翠,http://aktv.top/AKTV/live/aktv/null-21/AKTV.m3u8
寰宇新闻,http://aktv.top/AKTV/live/aktv/null-9/AKTV.m3u8
中天新闻,http://aktv.top/AKTV/live/aktv/null-8/AKTV.m3u8
tvbs新闻,http://aktv.top/AKTV/live/aktv/tvbs-1/AKTV.m3u8
无线娱乐,http://aktv.top/AKTV/live/aktv/hk/AKTV.m3u8
ZooMoo-,http://aktv.top/AKTV/live/aktv3/zoomoo/AKTV.m3u8
CNa新闻,http://aktv.top/AKTV/live/aktv3/null-3/AKTV.m3u8
无线明剧,http://aktv.top/AKTV/live/aktv/null-19/AKTV.m3u8
Nick综合,http://aktv.top/AKTV/live/aktv3/nickelodeon/AKTV.m3u8
Plus综合,http://aktv.top/AKTV/live/aktv/tvbplus/AKTV.m3u8
Nhk新闻,http://aktv.top/AKTV/live/aktv3/nhkworldjapan/AKTV.m3u8
Nick卡通,http://aktv.top/AKTV/live/aktv3/nickjr/AKTV.m3u8
tvbs新闻,http://aktv.top/AKTV/live/aktv3/null-2/AKTV.m3u8
C+_香港,http://aktv.top/AKTV/live/aktv3/c/AKTV.m3u8
channelu,http://aktv.top/AKTV/live/aktv/channeluhd/AKTV.m3u8
KIX_韩综,http://aktv.top/AKTV/live/aktv3/kix/AKTV.m3u8
无线J1美,http://aktv.top/AKTV/live/aktv/null-17/AKTV.m3u8
AniMAX_,http://aktv.top/AKTV/live/aktv3/animaxhk/AKTV.m3u8
东方国际,http://aktv.top/AKTV/live/aktv3/null/AKTV.m3u8
凤凰香港,http://aktv.top/AKTV/live/aktv/null-5/AKTV.m3u8
华视闽南,http://aktv.top/AKTV/live/aktv/null-11/AKTV.m3u8
国家地理,http://aktv.top/AKTV/live/aktv3/lovenaturehd/AKTV.m3u8
channel8,http://aktv.top/AKTV/live/aktv/channel8hd/AKTV.m3u8
VIUTV-粤AKtv,http://aktv.top/AKTV/live/aktv2/viutv99/AKTV.m3u8
channel5,http://aktv.top/AKTV/live/aktv/channel5hd/AKTV.m3u8
无线经典,http://aktv.top/AKTV/live/aktv/null-15/AKTV.m3u8
TVN韩综,http://aktv.top/AKTV/live/aktv/tvn/AKTV.m3u8
pₒₚc电影,http://aktv.top/AKTV/live/aktv/popc/AKTV.m3u8
日本新闻,http://aktv.top/AKTV/live/aktv/null-13/AKTV.m3u8
中视闽南,http://aktv.top/AKTV/live/aktv/null-10/AKTV.m3u8
无线亚剧,http://aktv.top/AKTV/live/aktv/null-7/AKTV.m3u8
龙华日韩,http://aktv.top/AKTV/live/aktv/null-22/AKTV.m3u8


RTHK-34频道,https://rthktv34-live.akamaized.net/hls/live/2101642/RTHKTV34/stream04/streamPlaylist.m3u8
Astv亚洲卫视,https://play-hsbj.vzan.com/slowlive/821481626725612417/live.m3u8
Plus即时频道,https://vdm6-ali.wujiekeji1.com/live/h6-2.flv
香港卫视频道,http://zhibo.hkstv.tv/livestream/mutfysrq/playlist.m3u8
Diso综合频英,http://61.221.215.25:8800/hls/1/index.m3u8
八大第一频特,http://61.221.215.25:8800/hls/55/index.m3u8
NHK新闻频英,http://61.221.215.25:8800/hls/51/index.m3u8
amc电影频英,http://61.221.215.25:8800/hls/43/index.m3u8
八大戏剧频特,http://61.221.215.25:8800/hls/39/index.m3u8
ASC搜索频英,http://61.221.215.25:8800/hls/50/index.m3u8
中天娱乐频特,http://61.221.215.25:8800/hls/47/index.m3u8
千禧经典频道,http://cdn9.1689.us.kg/smt1.1.php?id=Tvbclassic
无线华丽频道,http://cdn9.1689.us.kg/smt1.1.php?id=Tvbjade
美亚电影频粤,http://php.jdshipin.com:8880/TVOD/iptv.php?id=meiya
八大综合频特,http://61.221.215.25:8800/hls/56/index.m3u8
Now星影频道,http://205.185.123.236:8899/1/now/stream.m3u8
无线新闻频道,http://cdn9.1689.us.kg/smt1.1.php?id=inews_twn
tvbs闽南频特,http://61.221.215.25:8800/hls/9/index.m3u8
无线星河频粤,http://v2h.jdshipin.com/xinghe_1/xinghe_1.stream/chunklist.m3u8
RTHK-35频道,https://rthktv35-live.akamaized.net/hls/live/2101643/RTHKTV35/stream02/streamPlaylist.m3u8
无线华丽频道,http://php.jdshipin.com/smt.php?id=Tvbjade
无线直播频道,http://v2h.jdshipin.com/liveshow/liveshow.stream/chunklist.m3u8
三立戏剧频特,http://61.221.215.25:8800/hls/41/index.m3u8
无线生活频道,http://205.185.123.236:8899/tvb/Finance/stream.m3u8
凤凰资讯频道,http://php.jdshipin.com/TVOD/iptv.php?id=fhzx
无线功夫频道,http://v2h.jdshipin.com/asia_action1/1asia_action.stream/chunklist.m3u8
无线生活频道,http://v2h.jdshipin.com/finance2/finance2.stream/chunklist.m3u8
千禧经典频道,http://php.jdshipin.com:8880/TVOD/iptv.php?id=tvbc
动物星球频国,http://61.221.215.25:8800/hls/57/index.m3u8
无线星河频道,http://php.jdshipin.com/smt.php?id=Xinhe
凤凰香港频备,http://php.jdshipin.com/TVOD/iptv.php?id=fhhk
无线华丽频道,http://php.jdshipin.com:8880/TVOD/iptv.php?id=huali
无线华丽频粤,http://v2h.jdshipin.com/jade2/jade.stream/chunklist.m3u8
无线翡翠频道,http://php.jdshipin.com/smt.php?id=jade_twn
Plus即时频道,https://vdm6-hw.nbgdsygs.com/live/h6-2.flv
无线翡翠频道,http://cdn9.1689.us.kg/smt1.1.php?id=jade_twn
无线翡翠频道,http://php.jdshipin.com:8880/TVOD/iptv.php?id=fct
纬来精彩频特,http://61.221.215.25:8800/hls/48/index.m3u8
Astr剧集频道,http://php.jdshipin.com:8880/TVOD/iptv.php?id=aod


靖天映画4Gtv,http://litv.zapi.us.kg/?id=4gtv-4gtv055
中视经典4Gtv,http://litv.zapi.us.kg/?id=4gtv-4gtv080
华仁纪实4Gtv,http://litv.zapi.us.kg/?id=4gtv-4gtv013
民视第一4Gtv,http://litv.zapi.us.kg/?id=4gtv-4gtv003
TRA体育4Gtv,http://litv.zapi.us.kg/?id=4gtv-4gtv077
靖天卡通4Gtv,http://litv.zapi.us.kg/?id=4gtv-4gtv044
第壹商业4Gtv,http://litv.zapi.us.kg/?id=4gtv-4gtv109
美国之音4Gtv,http://litv.zapi.us.kg/?id=litv-ftv03
Amc电影4Gtv,http://litv.zapi.us.kg/?id=4gtv-4gtv017
MEZZOl4Gtv,http://litv.zapi.us.kg/?id=4gtv-4gtv083
博斯无限贰台,http://litv.zapi.us.kg/?id=litv-longturn13
阿里郎频道台,http://litv.zapi.us.kg/?id=4gtv-4gtv079
国会频道贰台,http://litv.zapi.us.kg/?id=4gtv-4gtv085
国际财经4Gtv,http://litv.zapi.us.kg/?id=4gtv-4gtv104
tvbs欢乐4Gtv,http://litv.zapi.us.kg/?id=4gtv-4gtv068
GLO-Bet4Gtv,http://litv.zapi.us.kg/?id=4gtv-4gtv016
CAT电影4Gtv,http://litv.zapi.us.kg/?id=4gtv-4gtv076
龙华卡通4Gtv,http://litv.zapi.us.kg/?id=litv-longturn01
华视闽南4Gtv,http://litv.zapi.us.kg/?id=4gtv-4gtv041
靖天电影4Gtv,http://litv.zapi.us.kg/?id=4gtv-4gtv061
tvbs闽南4Gtv,http://litv.zapi.us.kg/?id=4gtv-4gtv073
半岛新闻4Gtv,http://litv.zapi.us.kg/?id=litv-ftv10
靖洋卡通4Gtv,http://litv.zapi.us.kg/?id=4gtv-4gtv057
tvbs精采4Gtv,http://litv.zapi.us.kg/?id=4gtv-4gtv067
八大精彩4Gtv,http://litv.zapi.us.kg/?id=4gtv-4gtv034
博斯高球壹台,http://litv.zapi.us.kg/?id=litv-longturn05
采昌影剧4Gtv,http://litv.zapi.us.kg/?id=4gtv-4gtv049
中视闽南4Gtv,http://litv.zapi.us.kg/?id=4gtv-4gtv040
博斯网球4Gtv,http://litv.zapi.us.kg/?id=litv-longturn09
靖洋戏剧4Gtv,http://litv.zapi.us.kg/?id=4gtv-4gtv045
台视闽南4Gtv,http://litv.zapi.us.kg/?id=4gtv-4gtv066
tvbs新闻4Gtv,http://litv.zapi.us.kg/?id=4gtv-4gtv072
靖天戏剧4Gtv,http://litv.zapi.us.kg/?id=4gtv-4gtv058
达文西频道台,http://litv.zapi.us.kg/?id=4gtv-4gtv018
靖天综合4Gtv,http://litv.zapi.us.kg/?id=4gtv-4gtv046
民视旅游4Gtv,http://litv.zapi.us.kg/?id=litv-ftv07
民视闽南4Gtv,http://litv.zapi.us.kg/?id=4gtv-4gtv155
博斯魅力4Gtv,http://litv.zapi.us.kg/?id=litv-longturn04
东森新闻4Gtv,http://litv.zapi.us.kg/?id=4gtv-4gtv152
Ginx_TV4Gtv,http://litv.zapi.us.kg/?id=4gtv-4gtv053
数位电影4Gtv,http://litv.zapi.us.kg/?id=4gtv-4gtv011
闽镜新闻4Gtv,http://litv.zapi.us.kg/?id=4gtv-4gtv075
生活英语4Gtv,http://litv.zapi.us.kg/?id=litv-longturn20
民视台湾4Gtv,http://litv.zapi.us.kg/?id=4gtv-4gtv156
民视新闻4Gtv,http://litv.zapi.us.kg/?id=litv-ftv13
好消息贰4Gtv,http://litv.zapi.us.kg/?id=litv-ftv17
民视闽南4Gtv,http://litv.zapi.us.kg/?id=4gtv-4gtv002
客家电视4Gtv,http://litv.zapi.us.kg/?id=4gtv-4gtv043
博斯运动贰台,http://litv.zapi.us.kg/?id=litv-longturn08
龙华电影4Gtv,http://litv.zapi.us.kg/?id=litv-longturn03
中视新闻4Gtv,http://litv.zapi.us.kg/?id=4gtv-4gtv074
博斯高球贰台,http://litv.zapi.us.kg/?id=litv-longturn06
非凡新闻4Gtv,http://litv.zapi.us.kg/?id=4gtv-4gtv010
非凡商业4Gtv,http://litv.zapi.us.kg/?id=4gtv-4gtv048
公视戏剧4Gtv,http://litv.zapi.us.kg/?id=4gtv-4gtv042
龙华偶像4Gtv,http://litv.zapi.us.kg/?id=litv-longturn12
国会频道壹台,http://litv.zapi.us.kg/?id=4gtv-4gtv084
靖天育乐4Gtv,http://litv.zapi.us.kg/?id=4gtv-4gtv062
中天新闻4Gtv,http://litv.zapi.us.kg/?id=4gtv-4gtv009
台视财经4Gtv,http://litv.zapi.us.kg/?id=4gtv-4gtv056
猪哥亮歌厅台,http://litv.zapi.us.kg/?id=4gtv-4gtv006
亚洲旅游4Gtv,http://litv.zapi.us.kg/?id=litv-longturn17
博斯运动壹台,http://litv.zapi.us.kg/?id=litv-longturn07
爱尔达娱乐台,http://litv.zapi.us.kg/?id=4gtv-4gtv070
好消息壹4Gtv,http://litv.zapi.us.kg/?id=litv-ftv16
博斯无限壹台,http://litv.zapi.us.kg/?id=litv-longturn10
民视综艺4Gtv,http://litv.zapi.us.kg/?id=4gtv-4gtv004
靖天日本4Gtv,http://litv.zapi.us.kg/?id=4gtv-4gtv047
寰宇闽南4Gtv,http://litv.zapi.us.kg/?id=litv-longturn15
龙华日韩4Gtv,http://litv.zapi.us.kg/?id=litv-longturn11
华视新闻4Gtv,http://litv.zapi.us.kg/?id=4gtv-4gtv052
中视菁采4Gtv,http://litv.zapi.us.kg/?id=4gtv-4gtv064
靖天国际4Gtv,http://litv.zapi.us.kg/?id=4gtv-4gtv063
民视台湾4Gtv,http://litv.zapi.us.kg/?id=4gtv-4gtv001
古典音乐4Gtv,http://litv.zapi.us.kg/?id=4gtv-4gtv059
爱放动漫4Gtv,http://litv.zapi.us.kg/?id=litv-ftv15
东森财经4Gtv,http://litv.zapi.us.kg/?id=4gtv-4gtv153
靖天资讯4Gtv,http://litv.zapi.us.kg/?id=4gtv-4gtv065
闽南戏剧4Gtv,http://litv.zapi.us.kg/?id=litv-longturn22
靖天欢乐4Gtv,http://litv.zapi.us.kg/?id=4gtv-4gtv054
龙华戏剧4Gtv,http://litv.zapi.us.kg/?id=litv-longturn18
SMArt知识台,http://litv.zapi.us.kg/?id=litv-longturn19
时尚运动4Gtv,http://litv.zapi.us.kg/?id=4gtv-4gtv014
龙华经典4Gtv,http://litv.zapi.us.kg/?id=litv-longturn21
八大综艺4Gtv,http://litv.zapi.us.kg/?id=4gtv-4gtv039
千禧经典频道,http://205.185.123.236:8899/astro/qianxi/stream.m3u8
千禧经典频道,http://php.jdshipin.com:8880/TVOD/iptv.php?id=tvbc
千禧经典频道,http://cdn9.1689.us.kg/smt1.1.php?id=Tvbclassic
Now爆谷频道,http://205.185.123.236:8899/1/baogutai/stream.m3u8
Now星影频道,http://205.185.123.236:8899/1/now/stream.m3u8
Plus综合,http://aktv.top/AKTV/live/aktv/tvbplus/AKTV.m3u8
pₒₚc电影,http://aktv.top/AKTV/live/aktv/popc/AKTV.m3u8
凤凰中文,http://aktv.top/AKTV/live/aktv/null-3/AKTV.m3u8
凤凰资讯,http://aktv.top/AKTV/live/aktv/null-4/AKTV.m3u8
凤凰香港,http://aktv.top/AKTV/live/aktv/null-5/AKTV.m3u8
中天新闻,http://aktv.top/AKTV/live/aktv/null-8/AKTV.m3u8
TVB新闻,http://aktv.top/AKTV/live/aktv/null-1/AKTV.m3u8
TVB翡翠,http://aktv.top/AKTV/live/aktv/null/AKTV.m3u8
TVB明珠,http://aktv.top/AKTV/live/aktv/null-2/AKTV.m3u8
TVB赛马,http://aktv.top/AKTV/live/aktv/mytvsuper18/AKTV.m3u8
TVB亚洲剧集,http://aktv.top/AKTV/live/aktv/null-7/AKTV.m3u8
TVB翡翠剧集,http://aktv.top/AKTV/live/aktv/null-18/AKTV.m3u8
TVB明珠剧集,http://aktv.top/AKTV/live/aktv/null-19/AKTV.m3u8
TVBJ1综合美,http://aktv.top/AKTV/live/aktv/null-17/AKTV.m3u8
TVB新闻频美,http://aktv.top/AKTV/live/aktv/null-20/AKTV.m3u8
重温经典,http://ali.hlspull.yximgs.com/live/awei_cwjd.flv
香港面包,https://video.bread-tv.com:8091/hls-live24/online/index.m3u8?$官源
莲花卫视,http://php.jdshipin.com:8880/amlh.php
亚洲卫视,https://p2hs.vzan.com/slowlive/821481626725612417/live.m3u8
TVBS新闻,http://61.221.215.25:8800/hls/9/index.m3u8
华视,http://37.27.111.214:8080/live/8/hls.m3u8
中视,http://37.27.111.214:8080/live/7/hls.m3u8
民视,http://37.27.111.214:8080/live/6/hls.m3u8
华视新闻,http://37.27.111.214:8080/live/8/hls.m3u8
亚洲旅游台,http://37.27.111.214:8080/live/10/hls.m3u8
民视台湾台,http://37.27.111.214:8080/live/5/hls.m3u8
民视第一台,http://37.27.111.214:8080/live/4/hls.m3u8
东森新闻,http://37.27.111.214:8080/live/20/hls.m3u8
龙华电影,http://37.27.111.214:8080/live/19/hls.m3u8
国会频道2,http://37.27.111.214:8080/live/104/hls.m3u8
镜新闻台,http://37.27.111.214:8080/live/62/hls.m3u8
中视经典,http://37.27.111.214:8080/live/47/hls.m3u8
寰宇财经,http://37.27.111.214:8080/live/65/hls.m3u8
TVB星河,http://v2h.jdshipin.com/xinghe/xinghe.stream/chunklist.m3u8
TVB星河,https://edge6a.v2h-cdn.com/xinghe/xinghe.stream/chunklist.m3u8
民视,rtmp://f13h.mine.nu/sat/tv051
台视,rtmp://f13h.mine.nu/sat/tv071
中视,rtmp://f13h.mine.nu/sat/tv091
华视,rtmp://f13h.mine.nu/sat/tv111
番薯台,http://61.216.67.119:1935/TWHG/E1/chunklist_w70581102.m3u8
TV面包台_(720p),https://video.bread-tv.com:8091/hls-live24/online/index.m3u8
港台电视33,https://rthktv33-live.akamaized.net/hls/live/2101641/RTHKTV33/stream04/streamPlaylist.m3u8?$720P
港台电视35,https://rthktv35-live.akamaized.net/hls/live/2101643/RTHKTV35/stream04/streamPlaylist.m3u8?$720P
香港卫视,http://zhibo.hkstv.tv/livestream/mutfysrq/playlist.m3u8
中天新闻,http://tianhewan.top/ZIPP.php?url=http://211.72.65.236:8541/.m3u8
耀才财经,http://202.69.67.66:443/webcast/bshdlive-pc/playlist.m3u8
澳门莲花,https://cdn1.skygo.mn/live/disk1/Lotus/HLS-FTA/Lotus-avc1_3000000=294.m3u8
凤凰中文,http://[2409:8087:2001:20:2800:0:df6e:eb22]:80/ott.mobaibox.com/PLTV/3/224/3221228527/1.m3u8
凤凰资讯,http://[2409:8087:2001:20:2800:0:df6e:eb19]:80/ott.mobaibox.com/PLTV/3/224/3221228524/1.m3u8
凤凰香港,http://[2409:8087:2001:20:2800:0:df6e:eb22]:80/ott.mobaibox.com/PLTV/1/224/3221228530/1.m3u8
港台電視33,https://rthktv33-live.akamaized.net/hls/live/2101641/RTHKTV33/stream04/streamPlaylist.m3u8
港台電視34,https://rthktv34-live.akamaized.net/hls/live/2101642/RTHKTV34/stream04/streamPlaylist.m3u8
港台电视35,https://rthktv35-live.akamaized.net/hls/live/2101643/RTHKTV35/stream02/streamPlaylist.m3u8
非凡新闻,rtmp://f13h.mine.nu/sat/tv581
东森超视,rtmp://f13h.mine.nu/sat/tv331
纬来体育,rtmp://f13h.mine.nu/sat/tv721
纬来育乐,rtmp://f13h.mine.nu/sat/tv701
纬来日本,rtmp://f13h.mine.nu/sat/tv771
MoMo综合,rtmp://f13h.mine.nu/sat/tv761
DAZN体育-1,rtmp://f13h.mine.nu/sat/tv731
DAZN体育-2,rtmp://f13h.mine.nu/sat/tv741

DW,http://61.221.215.25:8800/hls/1/index.m3u8
TVBS NEWS,http://61.221.215.25:8800/hls/9/index.m3u8
八大戏剧,http://61.221.215.25:8800/hls/39/index.m3u8
中华小当家,http://61.221.215.25:8800/hls/40/index.m3u8
三立戏剧,http://61.221.215.25:8800/hls/41/index.m3u8
AMC电影台,http://61.221.215.25:8800/hls/43/index.m3u8
纬来精彩,http://61.221.215.25:8800/hls/48/index.m3u8
探索亚洲,http://61.221.215.25:8800/hls/50/index.m3u8
NHK WORLD,http://61.221.215.25:8800/hls/51/index.m3u8
八大第一,http://61.221.215.25:8800/hls/55/index.m3u8
八大综合,http://61.221.215.25:8800/hls/56/index.m3u8
动物星球,http://61.221.215.25:8800/hls/57/index.m3u8
八大戲劇台HD,http://61.221.215.25:8800/hls/39/index.m3u8
八大綜合台HD,http://61.221.215.25:8800/hls/56/index.m3u8
八大第1台HD,http://61.221.215.25:8800/hls/55/index.m3u8
三立戲劇台,http://61.221.215.25:8800/hls/41/index.m3u8
AMC電影台,http://61.221.215.25:8800/hls/43/index.m3u8
探索亞洲,http://61.221.215.25:8800/hls/50/index.m3u8
動物星球,http://61.221.215.25:8800/hls/57/index.m3u8
重温经典,http://ali.hlspull.yximgs.com/live/awei_cwjd.flv
MoMo综合,rtmp://f13h.mine.nu/sat/tv761
港台電視33,https://rthktv33-live.akamaized.net/hls/live/2101641/RTHKTV33/stream04/streamPlaylist.m3u8
港台電視34,https://rthktv34-live.akamaized.net/hls/live/2101642/RTHKTV34/stream04/streamPlaylist.m3u8
港台电视35,https://rthktv35-live.akamaized.net/hls/live/2101643/RTHKTV35/stream02/streamPlaylist.m3u8
DW,http://61.221.215.25:8800/hls/1/index.m3u8
TVBS NEWS,http://61.221.215.25:8800/hls/9/index.m3u8
八大戏剧,http://61.221.215.25:8800/hls/39/index.m3u8
中华小当家,http://61.221.215.25:8800/hls/40/index.m3u8
三立戏剧,http://61.221.215.25:8800/hls/41/index.m3u8
AMC电影台,http://61.221.215.25:8800/hls/43/index.m3u8
纬来精彩,http://61.221.215.25:8800/hls/48/index.m3u8
探索亚洲,http://61.221.215.25:8800/hls/50/index.m3u8
NHK WORLD,http://61.221.215.25:8800/hls/51/index.m3u8
八大第一,http://61.221.215.25:8800/hls/55/index.m3u8
八大综合,http://61.221.215.25:8800/hls/56/index.m3u8
动物星球,http://61.221.215.25:8800/hls/57/index.m3u8
八大戏剧台HD,http://61.221.215.25:8800/hls/39/index.m3u8
八大综合台HD,http://61.221.215.25:8800/hls/56/index.m3u8
八大第1台HD,http://61.221.215.25:8800/hls/55/index.m3u8
三立戏剧台,http://61.221.215.25:8800/hls/41/index.m3u8
凤凰资讯,http://61.221.215.25:8800/hls/47/index.m3u8
49号,http://61.221.215.25:8800/hls/49/index.m3u8
华语电视,http://38.64.72.148:80/hls/modn/list/4002/chunklist0.m3u8
CNA,https://d2e1asnsl7br7b.cloudfront.net/7782e205e72f43aeb4a48ec97f66ebbe/index_5.m3u8
大爱一台,https://pulltv1.wanfudaluye.com/live/tv1.m3u8
大爱二台,https://pulltv2.wanfudaluye.com/live/tv2.m3u8
GOOD卡通,https://dqhxk7sbp7xog.cloudfront.net/osmflivech45.m3u8
蕃薯台,http://61.216.67.119:1935/TWHG/E1/chunklist_w7058102.m3u8
番薯音乐,http://61.216.67.119:1935/TWHG/E1/chunklist_w705811302.m3u8
大立电视,http://www.dalitv.com.tw:4568/live/dali/index.m3u8
LOVENATURE 4K,https://d18dyiwu97wm6q.cloudfront.net/playlist2160p.m3u8
香港33台,https://rthktv33-live.akamaized.net/hls/live/2101641/RTHKTV33/stream03/streamPlaylist.m3u8
香港卫视,http://zhibo.hkstv.tv/livestream/mutfysrq/playlist.m3u8
